Site ID,TURF,C,G,S,Z,MA,OL,SEAG,DCA,CA,DC,SPR,U,TWS,points
BISC-P12a,0,0,42.10526316,0,0,5.263157895,0,0,0,0,0,52.63157895,0,5.263157895,19
BISC-P12a,0,0,20,15,0,0,0,0,0,0,0,65,0,0,20
BISC-P12a,0,15,35,5,0,0,0,0,0,10,0,35,0,0,20
BISC-P12a,0,20,40,5,0,0,0,0,0,0,0,35,0,0,20
BISC-P12a,0,0,60,5,0,0,0,0,0,5,0,30,0,0,20
BISC-P12a,5,20,30,0,0,0,0,0,0,0,0,45,0,0,20
BISC-P12a,0,26.31578947,36.84210526,5.263157895,0,0,0,0,0,0,0,31.57894737,0,5.263157895,19
BISC-P12a,0,0,60,0,0,0,0,0,0,0,0,40,0,0,20
BISC-P12a,0,0,40,0,0,0,0,0,0,0,0,60,0,0,20
BISC-P12a,0,0,65,0,0,0,0,0,0,0,0,35,0,0,20
BISC-P12a,0,0,50,0,0,0,0,0,0,0,0,50,0,0,20
BISC-P12a,0,10,20,5,0,0,0,0,0,0,0,65,0,0,20
BISC-P12a,0,0,21.05263158,0,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
BISC-P12a,0,10,50,0,0,10,0,0,0,0,0,30,0,0,20
BISC-P12a,0,0,36.84210526,0,0,5.263157895,0,0,0,0,0,57.89473684,0,5.263157895,19
BISC-P12a,0,31.57894737,15.78947368,5.263157895,0,10.52631579,0,0,0,0,0,36.84210526,0,5.263157895,19
BISC-P12a,0,25,20,0,0,20,0,0,0,0,0,35,0,0,20
BISC-P12a,0,5.263157895,47.36842105,0,0,5.263157895,0,0,0,0,0,42.10526316,0,5.263157895,19
BISC-P12a,0,25,25,5,0,15,0,0,0,0,0,30,0,0,20
BISC-P12a,0,10,45,0,0,10,0,0,0,0,0,35,0,0,20
BISC-P12a,0,25,45,0,0,0,0,0,5,0,0,25,0,0,20
BISC-P12a,0,0,85,5,0,0,0,0,0,0,0,10,0,0,20
BISC-P12a,5.263157895,0,10.52631579,0,0,0,0,0,0,0,0,84.21052632,0,5.263157895,19
BISC-P12a,5,0,0,0,0,10,0,0,0,0,0,85,0,0,20
BISC-P12a,0,5,25,5,0,10,0,0,0,0,0,55,0,0,20
BISC-P12a,0,0,55,15,0,0,0,0,0,0,0,30,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
BISC-P12a,0,0,60,5,0,5,0,0,0,0,0,30,0,0,20
BISC-P12a,0,15.78947368,31.57894737,0,0,0,0,0,0,0,0,52.63157895,0,5.263157895,19
BISC-P12a,5,45,5,0,0,10,0,0,5,0,0,30,0,0,20
BISC-P12a,10,0,40,0,0,5,0,0,0,0,0,40,0,0,20
BISC-P12a,0,0,55,10,0,0,0,0,0,0,0,35,0,0,20
BISC-P12a,0,0,15.78947368,5.263157895,0,15.78947368,0,0,0,0,0,63.15789474,0,5.263157895,19
BISC-P12a,15,5,65,0,0,0,0,0,0,0,0,15,0,0,20
BISC-P12a,0,10,60,0,0,10,0,0,15,5,0,0,0,0,20
BISC-P12a,0,5,40,0,0,10,0,0,0,0,0,45,0,0,20
BISC-P12a,10.52631579,31.57894737,31.57894737,0,0,0,0,0,5.263157895,0,0,21.05263158,0,5.263157895,19
BISC-P12a,5,5,55,0,0,0,0,0,0,0,0,35,0,0,20
BISC-P12a,5.263157895,15.78947368,5.263157895,10.52631579,0,0,0,0,0,0,0,63.15789474,0,5.263157895,19
BISC-P12a,10,25,30,5,0,5,0,0,0,0,0,25,0,0,20
BISC-P12a,0,30,10,0,0,5,0,0,0,0,0,55,0,0,20
BISC-P12a,0,42.10526316,26.31578947,0,0,5.263157895,0,0,0,0,0,26.31578947,0,5.263157895,19
BISC-P12a,0,15,50,0,0,0,0,0,0,5,0,30,0,0,20
BISC-P12a,0,10.52631579,47.36842105,0,0,0,0,0,5.263157895,15.78947368,0,21.05263158,0,5.263157895,19
BISC-P12a,15,20,30,0,0,10,0,0,0,0,0,25,0,0,20
BISC-P12a,0,10,60,0,0,0,0,0,0,0,0,30,0,0,20
BISC-P12a,0,10.52631579,47.36842105,5.263157895,0,5.263157895,0,0,0,0,0,31.57894737,0,5.263157895,19
BISC-P12a,0,30,45,15,0,0,0,0,0,0,0,10,0,0,20
BISC-P12a,10.52631579,0,5.263157895,0,0,5.263157895,0,0,0,0,0,78.94736842,0,5.263157895,19
BISC-P12a,0,0,95,5,0,0,0,0,0,0,0,0,0,0,20
BISC-P12a,0,5,60,0,0,0,0,0,5,0,0,30,0,0,20
BISC-P12a,0,15,30,5,0,5,0,0,0,0,0,45,0,0,20
BISC-P12a,0,5,40,10,0,15,0,0,0,0,0,30,0,0,20
BISC-P12a,0,30,65,0,0,0,0,0,0,0,0,5,0,0,20
BISC-P12a,15,10,45,10,0,5,0,0,0,0,0,15,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P12a,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
BISC-P12a,0,0,20,0,0,0,0,0,0,0,0,80,0,0,20
BISC-P12a,0,20,15,5,0,0,0,0,0,0,0,60,0,0,20
BISC-P12a,0,0,0,5,0,0,0,0,20,5,0,70,0,0,20
BISC-P12a,0,33.33333333,22.22222222,22.22222222,0,0,0,0,0,0,0,22.22222222,0,11.11111111,18
BISC-P12a,0,0,47.36842105,10.52631579,0,0,0,0,5.263157895,0,0,36.84210526,0,5.263157895,19
BISC-P12a,36.84210526,10.52631579,15.78947368,0,0,0,0,0,0,0,0,36.84210526,0,5.263157895,19
BISC-P12a,0,5.555555556,16.66666667,0,0,0,0,0,0,0,0,77.77777778,0,11.11111111,18
BISC-P12a,0,0,100,0,0,0,0,0,0,0,0,0,0,11.11111111,18
BISC-P12a,0,0,73.68421053,0,0,0,0,0,0,0,0,26.31578947,0,5.263157895,19
BISC-P12a,0,11.11111111,33.33333333,0,0,0,0,0,0,0,0,55.55555556,0,11.11111111,18
BISC-P12a,0,0,20,10,0,0,0,0,5,0,0,65,0,0,20
BISC-P12a,0,0,5.263157895,5.263157895,0,0,0,0,0,0,0,89.47368421,0,5.263157895,19
BISC-P12a,0,0,65,0,0,5,0,0,0,0,0,30,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
BISC-P12a,0,0,10,0,0,0,0,0,0,0,0,90,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
BISC-P12a,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
BISC-P12a,0,5.555555556,11.11111111,0,0,0,0,0,0,0,0,83.33333333,0,11.11111111,18
BISC-P12a,0,5,45,0,0,0,0,0,0,0,0,50,0,0,20
BISC-P12a,0,10.52631579,5.263157895,5.263157895,0,10.52631579,0,0,0,0,0,68.42105263,0,5.263157895,19
BISC-P12a,0,5,40,0,0,0,0,0,5,0,0,50,0,0,20
BISC-P12a,0,45,25,0,0,0,0,0,5,0,0,25,0,0,20
BISC-P12a,0,0,45,0,0,5,0,0,0,0,0,50,0,0,20
BISC-P12a,0,5,60,0,0,0,0,0,0,0,0,35,0,0,20
BISC-P12a,0,15.78947368,26.31578947,5.263157895,0,0,0,0,0,0,0,52.63157895,0,5.263157895,19
BISC-P12a,0,0,50,0,0,0,0,0,0,0,0,50,0,0,20
BISC-P12a,0,10.52631579,68.42105263,5.263157895,0,0,0,0,0,0,0,15.78947368,0,5.263157895,19
BISC-P12a,0,0,0,5.263157895,0,5.263157895,0,0,0,0,0,89.47368421,0,5.263157895,19
BISC-P12a,0,30,15,0,0,5,0,0,0,0,0,50,0,0,20
BISC-P12a,0,15,55,0,0,0,0,0,0,0,0,30,0,0,20
BISC-P12a,0,0,50,0,0,0,0,0,0,5,0,45,0,0,20
BISC-P12a,0,15,35,0,0,5,0,0,5,0,0,40,0,0,20
BISC-P13a,0,0,11.1,0,0,0,0,0,0,0,0,88.9,0,11.1,18
BISC-P13a,5.3,5.3,47.4,0,0,5.3,0,0,0,0,0,36.8,0,5.3,19
BISC-P13a,5.3,5.3,26.3,10.5,0,10.5,0,0,0,0,0,42.1,0,5.3,19
BISC-P13a,5,0,5,0,0,15,0,0,0,0,0,75,0,0,20
BISC-P13a,0,0,31.6,0,0,36.8,0,0,0,0,0,31.6,0,5.3,19
BISC-P13a,5.3,0,73.7,0,0,10.5,0,0,0,0,0,10.5,0,5.3,19
BISC-P13a,0,0,89.5,0,0,5.3,0,0,0,0,0,5.3,0,5.3,19
BISC-P13a,5,5,35,0,0,15,0,0,0,0,0,40,0,0,20
BISC-P13a,0,0,77.8,0,0,0,0,0,0,0,0,22.2,0,11.1,18
BISC-P13a,0,0,85,0,0,0,0,0,0,0,0,15,0,0,20
BISC-P13a,0,0,78.9,0,0,10.5,0,0,0,0,0,10.5,0,5.3,19
BISC-P13a,0,0,68.4,0,5.3,10.5,0,0,0,0,0,15.8,0,5.3,19
BISC-P13a,0,5.3,52.6,0,0,21.1,0,0,0,0,0,21.1,0,5.3,19
BISC-P13a,0,22.2,61.1,0,0,11.1,0,0,0,0,0,5.6,0,11.1,18
BISC-P13a,0,0,70,5,0,20,0,0,0,0,0,5,0,0,20
BISC-P13a,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P13a,0,0,70,0,0,5,0,0,0,0,0,25,0,0,20
BISC-P13a,0,0,94.4,0,0,5.6,0,0,0,0,0,0,0,11.1,18
BISC-P13a,0,5.3,21.1,0,15.8,10.5,0,0,0,0,0,47.4,0,5.3,19
BISC-P13a,25,0,12.5,0,0,0,0,0,0,0,0,62.5,0,25,16
BISC-P13a,0,0,80,0,0,10,0,0,0,0,0,10,0,0,20
BISC-P13a,11.1,0,61.1,0,0,16.7,0,0,0,0,0,11.1,0,11.1,18
BISC-P13a,0,10,60,0,0,15,0,0,0,0,0,15,0,0,20
BISC-P13a,0,20,50,5,0,0,0,0,0,0,0,25,0,0,20
BISC-P13a,5.3,0,68.4,5.3,0,0,0,0,0,0,0,21.1,0,5.3,19
BISC-P13a,0,0,31.3,6.3,0,25,0,0,0,0,0,37.5,0,25,16
BISC-P13a,0,11.1,16.7,5.6,0,33.3,0,0,0,0,0,33.3,0,11.1,18
BISC-P13a,0,0,25,0,0,0,0,0,0,0,0,68.8,6.3,25,16
BISC-P13a,0,0,40,0,0,5,0,0,0,0,0,55,0,0,20
BISC-P13a,0,0,33.3,0,0,16.7,0,0,0,0,0,50,0,11.1,18
BISC-P13a,5.3,0,57.9,0,0,0,0,0,0,0,0,36.8,0,5.3,19
BISC-P13a,10,0,70,0,0,0,0,0,0,0,0,20,0,0,20
BISC-P13a,0,0,100,0,0,0,0,0,0,0,0,0,0,0,20
BISC-P13a,0,0,80,0,0,0,0,0,0,5,0,10,0,0,20
BISC-P13a,0,5,85,0,0,0,0,0,0,0,0,10,0,0,20
BISC-P13a,15.8,0,63.2,5.3,0,5.3,0,0,0,0,0,10.5,0,5.3,19
BISC-P13a,20,0,40,15,0,5,5,0,0,0,0,15,0,0,20
BISC-P13a,5,5,45,0,10,15,0,0,0,5,0,15,0,0,20
BISC-P13a,5.3,10.5,26.3,0,0,36.8,0,0,0,5.3,0,15.8,0,5.3,19
BISC-P13a,0,0,89.5,0,0,0,0,0,0,0,0,10.5,0,5.3,19
BISC-P13a,15.8,0,31.6,0,0,10.5,0,0,0,0,0,42.1,0,5.3,19
BISC-P13a,0,0,73.7,26.3,0,0,0,0,0,0,0,0,0,5.3,19
BISC-P13a,0,5.3,36.8,10.5,0,15.8,0,0,0,0,0,31.6,0,5.3,19
BISC-P13a,16.7,0,61.1,0,0,0,0,0,0,0,0,22.2,0,11.1,18
BISC-P13a,0,0,55,0,0,30,0,0,0,0,0,15,0,0,20
BISC-P13a,0,5.3,78.9,0,0,5.3,0,0,0,5.3,0,5.3,0,5.3,19
BISC-P13a,15,0,35,0,0,20,0,0,0,0,0,30,0,0,20
BISC-P13a,5,0,35,5,0,15,0,0,0,5,0,35,0,0,20
BISC-P13a,0,30,15,0,0,15,0,0,0,5,0,35,0,0,20
BISC-P13a,0,0,35,10,0,10,0,0,0,0,0,45,0,0,20
BISC-P13a,0,5,45,10,0,5,0,0,0,0,0,35,0,0,20
BISC-P13a,0,0,57.9,0,0,0,0,0,0,0,0,42.1,0,5.3,19
BISC-P13a,0,0,30,0,0,25,0,0,0,5,0,40,0,0,20
BISC-P13a,0,15,45,5,0,5,0,0,5,5,0,20,0,0,20
BISC-P13a,0,5.3,57.9,0,0,0,0,0,0,0,0,36.8,0,5.3,19
BISC-P13a,0,0,60,20,0,5,0,0,0,0,0,15,0,0,20
BISC-P13a,5.6,16.7,66.7,0,5.6,0,0,0,0,0,0,5.6,0,11.1,18
BISC-P13a,0,21.1,68.4,5.3,0,0,0,0,0,0,0,5.3,0,5.3,19
BISC-P13a,5,10,65,10,0,5,0,0,0,0,0,5,0,0,20
BISC-P13a,0,5,70,0,0,0,5,0,5,0,0,15,0,0,20
BISC-P13a,0,10,65,10,0,10,0,0,0,0,0,5,0,0,20
BISC-P13a,0,25,45,5,0,10,0,0,0,0,0,15,0,0,20
BISC-P13a,0,5,45,0,0,5,0,0,0,0,0,45,0,0,20
BISC-P13a,5,15,55,0,5,0,0,0,0,0,0,20,0,0,20
BISC-P13a,0,16.7,50,5.6,0,11.1,0,0,0,0,0,16.7,0,11.1,18
BISC-P13a,0,0,57.9,0,0,10.5,0,0,0,0,0,31.6,0,5.3,19
BISC-P13a,0,0,95,0,0,0,0,0,0,0,0,5,0,0,20
BISC-P13a,5.3,5.3,47.4,0,0,0,0,0,0,0,0,42.1,0,5.3,19
BISC-P13a,0,0,30,5,0,20,0,0,0,0,0,45,0,0,20
BISC-P13a,5,15,15,0,0,20,0,0,0,0,0,45,0,0,20
BISC-P13a,5.3,0,84.2,0,0,5.3,0,0,0,0,0,5.3,0,5.3,19
BISC-P13a,5.3,0,15.8,26.3,0,0,0,0,0,0,0,52.6,0,5.3,19
BISC-P13a,0,0,11.1,5.6,11.1,0,0,0,0,0,0,72.2,0,11.1,18
BISC-P13a,0,0,0,15.8,0,0,0,0,5.3,0,0,78.9,0,5.3,19
BISC-P13a,0,0,60,0,0,0,0,0,0,0,0,40,0,0,20
BISC-P13a,0,0,31.6,5.3,0,5.3,5.3,0,0,0,0,52.6,0,5.3,19
BISC-P13a,0,5.3,57.9,0,0,0,0,0,0,0,0,36.8,0,5.3,19
BISC-P13a,0,0,55,20,0,0,0,0,0,0,0,25,0,0,20
BISC-P13a,0,0,31.6,42.1,10.5,0,0,0,0,0,0,15.8,0,5.3,19
BISC-P13a,0,5.3,26.3,0,36.8,5.3,0,0,0,0,0,26.3,0,5.3,19
BISC-P13a,0,0,73.7,5.3,0,0,0,0,0,0,0,21.1,0,5.3,19
BISC-P13a,0,0,65,5,15,0,0,0,0,0,0,15,0,0,20
BISC-P13a,0,0,30,10,0,0,0,0,0,0,0,60,0,0,20
BISC-P13a,0,0,5.6,5.6,0,0,0,0,0,0,0,88.9,0,11.1,18
BISC-P13a,0,0,0,5,0,0,0,5,0,0,0,90,0,0,20
BISC-P13a,0,5,0,5,0,0,0,0,0,0,0,90,0,0,20
BISC-P13a,0,0,27.8,16.7,0,5.6,0,0,0,0,0,50,0,11.1,18
BISC-P13a,0,0,65,5,5,0,0,0,0,0,0,25,0,0,20
BISC-P13a,0,0,5,5,0,0,0,0,0,0,0,90,0,0,20
BISC-P13a,0,5,55,15,0,0,0,0,0,0,0,25,0,0,20
BISC-P13a,0,0,68.4,0,0,0,0,0,0,0,0,31.6,0,5.3,19
BISC-P13a,0,5,75,0,15,0,0,0,0,0,0,5,0,0,20
BISC-P13a,0,5.3,73.7,0,5.3,5.3,0,0,0,0,0,10.5,0,5.3,19
BISC-P13a,0,11.1,66.7,16.7,0,0,0,0,0,0,0,5.6,0,11.1,18
BISC-P13a,5,20,55,5,0,5,0,0,0,0,0,10,0,0,20
BISC-P13a,0,0,55,0,5,20,0,0,0,0,0,20,0,0,20
BISC-P13a,0,15,50,0,0,0,0,0,0,0,0,35,0,0,20
BISC-P13a,0,0,35,15,0,0,0,0,0,0,0,50,0,0,20
BISC-P13a,0,0,50,5,0,0,0,0,0,5,0,40,0,0,20
BISC-P14a,0,0,10,5,0,15,0,50,0,0,0,20,0,0,20
BISC-P14a,0,10.5,31.6,0,0,15.8,0,15.8,0,0,0,26.3,0,5.3,19
BISC-P14a,0,0,73.7,0,0,26.3,0,0,0,0,0,0,0,5.3,19
BISC-P14a,0,5.3,89.5,0,0,0,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,0,40,30,0,0,10,0,0,0,0,0,20,0,0,20
BISC-P14a,5,10,30,10,0,20,0,0,0,0,0,25,0,0,20
BISC-P14a,0,0,83.3,0,0,16.7,0,0,0,0,0,0,0,11.1,18
BISC-P14a,0,15.8,52.6,0,0,15.8,0,0,0,0,0,15.8,0,5.3,19
BISC-P14a,0,10,65,0,0,10,0,0,0,0,0,15,0,0,20
BISC-P14a,0,25,30,5,0,20,0,0,0,0,0,20,0,0,20
BISC-P14a,0,36.8,15.8,0,0,26.3,0,0,0,0,0,21.1,0,5.3,19
BISC-P14a,0,26.3,21.1,0,0,15.8,0,0,5.3,0,0,31.6,0,5.3,19
BISC-P14a,0,21.1,31.6,5.3,0,21.1,0,0,0,0,0,21.1,0,5.3,19
BISC-P14a,0,68.4,5.3,10.5,0,5.3,0,0,5.3,0,0,5.3,0,5.3,19
BISC-P14a,0,10,40,5,0,15,0,0,0,0,0,30,0,0,20
BISC-P14a,0,10,15,25,0,15,0,0,0,0,0,35,0,0,20
BISC-P14a,0,20,35,30,0,10,0,0,0,0,0,5,0,0,20
BISC-P14a,0,15.8,15.8,0,0,42.1,0,0,0,0,0,26.3,0,5.3,19
BISC-P14a,0,10.5,68.4,0,0,10.5,0,0,0,0,0,10.5,0,5.3,19
BISC-P14a,0,30,40,5,0,5,0,0,5,0,0,15,0,0,20
BISC-P14a,0,10,20,0,0,40,0,0,0,0,0,30,0,0,20
BISC-P14a,0,11.1,72.2,0,0,5.6,0,0,0,0,0,11.1,0,11.1,18
BISC-P14a,0,10.5,63.2,0,0,15.8,0,0,0,0,0,10.5,0,5.3,19
BISC-P14a,0,15,30,0,0,15,0,0,0,0,0,40,0,0,20
BISC-P14a,0,25,55,5,0,15,0,0,0,0,0,0,0,0,20
BISC-P14a,0,15,35,0,5,20,0,0,0,0,0,25,0,0,20
BISC-P14a,0,0,94.7,0,0,0,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,0,5,60,10,0,15,0,0,0,0,0,10,0,0,20
BISC-P14a,0,5,70,15,0,5,0,0,0,0,0,5,0,0,20
BISC-P14a,0,5.6,5.6,0,0,11.1,0,11.1,0,0,0,66.7,0,11.1,18
BISC-P14a,0,0,0,0,0,0,0,31.6,0,0,0,68.4,0,5.3,19
BISC-P14a,0,0,10,0,0,0,0,60,0,0,0,30,0,0,20
BISC-P14a,0,0,31.6,0,0,0,0,47.4,0,0,0,21.1,0,5.3,19
BISC-P14a,0,10.5,31.6,0,0,21.1,0,21.1,0,0,0,15.8,0,5.3,19
BISC-P14a,0,15,55,0,0,15,0,0,0,5,0,10,0,0,20
BISC-P14a,0,17.6,35.3,0,0,29.4,0,0,11.8,0,0,5.9,0,17.6,17
BISC-P14a,0,20,40,5,0,15,0,0,0,0,0,20,0,0,20
BISC-P14a,0,0,47.4,0,0,21.1,0,0,0,10.5,0,21.1,0,5.3,19
BISC-P14a,0,10,45,10,0,20,0,0,0,5,0,10,0,0,20
BISC-P14a,0,0,70,0,0,5,0,0,0,0,0,25,0,0,20
BISC-P14a,0,10,40,0,0,0,0,0,0,0,0,50,0,0,20
BISC-P14a,0,10,55,0,0,15,0,0,0,0,0,20,0,0,20
BISC-P14a,0,10,70,5,0,5,0,0,0,0,0,10,0,0,20
BISC-P14a,0,0,21.1,10.5,0,5.3,0,0,0,0,0,63.2,0,5.3,19
BISC-P14a,0,16.7,11.1,0,0,33.3,0,0,0,0,0,38.9,0,11.1,18
BISC-P14a,0,10,40,0,0,15,0,0,0,0,0,35,0,0,20
BISC-P14a,5,10,35,5,0,10,0,0,0,0,0,35,0,0,20
BISC-P14a,0,5,65,0,0,15,0,0,0,0,0,15,0,0,20
BISC-P14a,0,15,35,5,0,5,0,0,0,0,0,40,0,0,20
BISC-P14a,0,0,47.1,5.9,0,23.5,0,0,0,0,0,23.5,0,17.6,17
BISC-P14a,0,0,50,5,0,15,0,0,0,0,0,30,0,0,20
BISC-P14a,0,20,40,0,0,30,0,0,0,0,0,10,0,0,20
BISC-P14a,0,5,55,10,0,5,0,0,0,0,0,25,0,0,20
BISC-P14a,0,22.2,33.3,5.6,0,11.1,0,0,0,0,0,27.8,0,11.1,18
BISC-P14a,0,0,50,0,0,10,0,0,0,0,0,40,0,0,20
BISC-P14a,5,15,30,0,0,0,0,10,0,0,0,40,0,0,20
BISC-P14a,0,0,0,0,0,0,0,94.4,0,0,0,5.6,0,11.1,18
BISC-P14a,10.5,10.5,5.3,5.3,0,15.8,0,5.3,5.3,0,0,42.1,0,5.3,19
BISC-P14a,0,15,20,5,0,10,0,5,5,5,0,35,0,0,20
BISC-P14a,10,0,30,10,0,30,0,0,0,5,0,15,0,0,20
BISC-P14a,0,26.3,15.8,0,0,31.6,0,0,0,0,0,26.3,0,5.3,19
BISC-P14a,0,5,30,10,0,10,0,0,0,0,0,45,0,0,20
BISC-P14a,0,0,63.2,0,0,10.5,0,0,0,0,0,26.3,0,5.3,19
BISC-P14a,0,20,55,5,0,10,0,0,0,5,0,5,0,0,20
BISC-P14a,0,5,80,0,0,0,0,0,5,0,0,10,0,0,20
BISC-P14a,0,15.8,31.6,0,0,26.3,0,0,0,5.3,0,21.1,0,5.3,19
BISC-P14a,0,77.8,0,0,0,11.1,0,0,0,0,0,11.1,0,11.1,18
BISC-P14a,0,5,35,5,0,20,0,0,0,0,0,35,0,0,20
BISC-P14a,0,35,30,0,0,5,0,0,5,0,0,25,0,0,20
BISC-P14a,0,55,35,0,0,10,0,0,0,0,0,0,0,0,20
BISC-P14a,0,57.9,0,10.5,0,26.3,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,5,50,35,5,0,5,0,0,0,0,0,0,0,0,20
BISC-P14a,0,15.8,42.1,0,0,0,0,0,0,5.3,0,36.8,0,5.3,19
BISC-P14a,0,5,45,0,0,15,0,0,0,5,0,30,0,0,20
BISC-P14a,0,0,15,5,0,15,0,0,0,0,0,65,0,0,20
BISC-P14a,0,10,30,0,0,20,0,5,5,5,0,25,0,0,20
BISC-P14a,10.5,31.6,42.1,0,0,10.5,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,5.3,0,63.2,0,0,26.3,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,0,5.3,26.3,0,0,15.8,0,0,0,0,0,52.6,0,5.3,19
BISC-P14a,0,0,15,5,0,10,0,10,10,5,0,45,0,0,20
BISC-P14a,0,0,29.4,0,0,0,0,64.7,0,0,0,5.9,0,17.6,17
BISC-P14a,0,0,5,0,0,0,0,70,0,0,0,25,0,0,20
BISC-P14a,0,0,10,10,0,0,0,15,0,0,0,65,0,0,20
BISC-P14a,5.6,0,11.1,16.7,0,11.1,0,16.7,5.6,0,0,33.3,0,11.1,18
BISC-P14a,15,10,20,20,0,20,0,0,0,0,0,15,0,0,20
BISC-P14a,0,5.3,36.8,10.5,0,15.8,0,0,21.1,0,0,10.5,0,5.3,19
BISC-P14a,0,5,30,15,0,15,0,0,5,0,0,30,0,0,20
BISC-P14a,0,25,45,0,0,5,0,0,5,0,0,20,0,0,20
BISC-P14a,0,30,25,20,10,0,0,0,0,0,0,15,0,0,20
BISC-P14a,0,0,57.9,0,0,26.3,0,0,0,0,0,15.8,0,5.3,19
BISC-P14a,5,5,75,0,0,15,0,0,0,0,0,0,0,0,20
BISC-P14a,0,10.5,5.3,0,0,47.4,0,0,5.3,0,0,31.6,0,5.3,19
BISC-P14a,5.6,5.6,55.6,0,0,22.2,0,0,0,5.6,0,5.6,0,11.1,18
BISC-P14a,0,5,80,0,0,10,0,0,0,0,0,5,0,0,20
BISC-P14a,0,30,15,5,0,35,0,0,0,5,0,10,0,0,20
BISC-P14a,0,20,55,5,0,10,0,0,0,5,0,5,0,0,20
BISC-P14a,0,5.3,31.6,5.3,0,15.8,0,0,0,5.3,0,36.8,0,5.3,19
BISC-P14a,0,5,45,5,0,5,5,0,0,20,0,15,0,0,20
BISC-P14a,0,0,50,5,0,5,0,0,0,0,0,40,0,0,20
BISC-P14a,5,0,50,15,0,0,0,0,0,5,0,25,0,0,20
BISC-P14a,0,10,60,10,0,10,0,0,0,0,0,10,0,0,20
BISC-P14a,0,10,50,15,0,0,0,0,10,0,0,15,0,0,20
BISC-P14a,0,15,45,15,0,10,0,0,0,5,0,10,0,0,20
BISC-P14a,0,35,25,5,0,20,0,0,0,5,0,10,0,0,20
BISC-P14a,5,25,30,10,0,20,0,0,0,5,0,5,0,0,20
BISC-P14a,0,36.8,47.4,10.5,0,0,0,0,0,0,0,5.3,0,5.3,19
BISC-P14a,10,0,65,5,0,0,0,0,0,0,0,20,0,0,20
BISC-P14a,0,5,70,0,0,5,0,0,0,0,0,20,0,0,20
BISC-P14a,5.6,16.7,50,0,0,5.6,0,0,0,5.6,0,16.7,0,11.1,18
BISC-P14a,5,0,15,10,0,0,0,10,0,10,0,50,0,0,20
BISC-P14a,10,0,0,5,0,0,0,35,0,0,0,50,0,0,20
BISC-P14a,0,0,0,0,0,0,0,89.5,0,0,0,10.5,0,5.3,19
BISC-P14a,0,0,5.3,0,0,0,0,57.9,0,0,0,36.8,0,5.3,19
BISC-P14a,0,5,40,0,0,5,0,0,0,0,0,50,0,0,20
BISC-P14a,0,60,25,0,0,0,0,0,0,0,0,15,0,0,20
BISC-P14a,10.5,15.8,52.6,0,0,5.3,0,0,5.3,0,0,10.5,0,5.3,19
BISC-P14a,0,10,40,10,0,20,0,0,0,0,0,20,0,0,20
BISC-P14a,0,5,35,25,0,15,0,0,0,0,0,20,0,0,20
BISC-P14a,0,0,0,0,0,0,0,40,0,0,0,60,0,0,20
BISC-P14a,0,0,10,0,0,0,0,35,0,0,0,55,0,0,20
BISC-P14a,0,0,0,0,0,0,0,50,0,0,0,50,0,0,20
BISC-P14a,0,0,5,0,0,10,0,0,0,0,0,85,0,0,20
BISC-P14a,0,10,40,0,0,0,0,0,0,0,0,50,0,0,20
BISC-P14a,0,15,30,20,0,20,0,0,0,0,0,15,0,0,20
BISC-P14a,0,0,55,5,0,5,0,0,0,0,0,35,0,0,20
BISC-P14a,0,5.3,26.3,5.3,0,15.8,0,0,0,0,0,47.4,0,5.3,19
BISC-P14a,0,0,35,0,0,15,0,0,0,0,0,50,0,0,20
BISC-P14a,0,26.3,42.1,5.3,0,15.8,0,0,0,0,0,10.5,0,5.3,19
BISC-P14a,0,16.7,55.6,11.1,0,5.6,0,0,0,0,0,11.1,0,11.1,18
BISC-P14a,5.3,5.3,31.6,10.5,0,10.5,0,0,0,0,0,36.8,0,5.3,19
BISC-P14a,0,0,31.6,21.1,0,0,0,21.1,0,0,0,26.3,0,5.3,19
BISC-P15a,0,0,65,0,0,25,0,0,0,0,0,10,0,0,20
BISC-P15a,5.263157895,10.52631579,15.78947368,0,0,15.78947368,5.263157895,0,0,0,0,47.36842105,0,5.263157895,19
BISC-P15a,0,0,45,10,0,5,0,0,0,0,0,40,0,0,20
